"id","name","genres","popularity","followers","degree"
"7sCO08Lf7f0FHy2KEEZ5lk",Shazneen Arethna,modern bhajan,42,1301,5
"2VhoK5L78oQvoUJIDT4eHY",Oleria,covertronica,42,1274,5
"6F1ioTRCZxZF1U6yHiOYJx",DJ VT DO PARAISO,"",42,1239,5
"3ANvWoyCN4aavix34cRXhq",Mc JV,funk mtg,42,1178,5
"1Jqziieqyx94PNBfIJlj6R",Ojizzy,"",42,1177,5
"2IhVpxz1wJpQWdAq28nYQ1",Roni Bruno,"",42,1155,5
"5ApOEJzMyQ05McnLtwoTRi",Blanka,"",42,1069,5
"4Wil7eB65FIL818mwO5dIc",Abhijeet Sawant,"filmi,modern bollywood",41,1390044,5
"3gkRQ3dXFUtmi9kFdjXB2y",Paulina Goto,"latin viral pop,mexican pop",41,412396,5
"1eBaQkCXWlq1vhCLMVFdqn",Zonke,"afro soul,south african pop",41,335782,5
"5jvlsVxfcbRVuHJ2Uv8WOh",Mduduzi Ncube,"afro soul,south african pop",41,315487,5
"4PdggFNYwGfjRfkdG5OfES",#TocoParaVos,cumbia pop,41,310099,5
"27a2VPd27oQbqE2TdiZVTo",Merche,"latin arena pop,pop flamenco,spanish pop,spanish pop rock",41,287932,5
"0m5XJwKGYyUjd3VMfcINCQ",Shpongle,"downtempo,livetronica,new tribe,psychedelic trance,psychill",41,285385,5
"21oKCrUHWbio1GrIP6zpcF",Los Gfez,"banda,corrido,musica mexicana,norteno,sierreno",41,282070,5
"3neEMGDQjPZ0DBCPKgW4og",Ntokozo Mbambo,south african gospel,41,246954,5
"0vQk2DnpCtSLT8QeMbCE6L",Federica Carta,"italian adult pop,italian pop",41,241704,5
"7cDMujRxnEJ0wPd5XwP24G",P-Hot,thai hip hop,41,226678,5
"5P3mgWx3KvnURMhlVm5pMS",Youv Dee,"french hip hop,rap francais",41,213722,5
"12gjCYtiDQHESRsVbFXvG0",Kareena Kapoor,modern bollywood,41,207177,5
"35ig3ZjuqVyGeovLsj4xNm",那英,"classic mandopop,mainland chinese pop,mandopop",41,199649,5
"34Gw52pP6ExWNrH6U6fpeO",Pérola,"kizomba,musica angolana,semba",41,199345,5
"3MUcTGmdb4on8WHhIhPkzK",KOHH,"j-rap,japanese trap",41,167065,5
"3QhNv79NoIvarU6N57GBzL",Miss Kittin,"alternative dance,electra,electroclash,electronica,french techno,neo-synthpop",41,161684,5
"0JlQaGJZfrqYeZG1AQICxp",Hp Boyz,aussie drill,41,148633,5
"4gJ4W3vOTBO6VqOM0MtN2H",Yung Nugget,meme rap,41,148316,5
"7jUHzlUQxkrsszeYAIqHCY",Kanoé,rap francais,41,148276,5
"70Xuy7hYKF1SMmWsrIuwit",MC Lil,"funk carioca,funk paulista",41,143251,5
"4StDLRKg8Jtp0qmE35907p",Cruzito,"canadian latin,rap montrealais,reggaeton",41,135419,5
"0xgdNNa5mIbnJKp8AG8S4z",Victor Ruiz,"brazilian techno,dark techno,deep minimal techno,deep techno,minimal techno",41,133961,5
"7K4cef9h3NvU7Xb3BH7Ade",Michael Seyer,"bedroom pop,hypnagogic pop",41,128378,5
"7eNwLlauwL6tZwbFzJHWAN",DJ Kent,"kwaito,south african house,south african pop",41,128068,5
"0O35NR0LgBXsui6L5VOOq3",K.S Makhan,punjabi pop,41,125729,5
"4pFUriuYqqAmBCvqF9o6LW",Sara Hebe,"argentine indie,rap latina,rap politico",41,124950,5
"6XxXnArAzpL4RhkTIpMH52",Rafa Espino,"rap romantico,spanish hip hop",41,122689,5
"4Oy0tTQfhCKKaBPkQJhZHK",Małpa,"polish alternative rap,polish hip hop",41,122126,5
"0rFjQZAuPOhjYhRaGHNbKR",Bernhard Brink,"classic schlager,schlager",41,122122,5
"5vDfbSPkurKQxpVVXALJ4K",Rise Of The Northstar,"beatdown,french hardcore,neo metal",41,119238,5
"5vInrcUTu2zWamDqZnnozJ",Midnasty,"bisaya rap,pinoy hip hop",41,116689,5
"7gYgOsOofRcz3sZIosDGu0",Estela Nuñez,"bolero,mexican rock-and-roll,ranchera",41,116447,5
"1rw5Io28PBVxMjikCwvevG",carpetgarden,pov: indie,41,114534,5
"4gZRt9wlRx1IsxT9glJdrc",Julia Stone,australian singer-songwriter,41,113171,5
"1b170j0PpkgYWGHMPRsNEM",Achepe,"mexican hip hop,rap underground mexicano",41,111401,5
"60YNqzrSj7rJkuqHkpHPqG",Kim Jong Kook,korean pop,41,110967,5
"6YxrfNCKBcQlbITpmDLErL",Xuitcasecity,indie pop rap,41,106909,5
"2Y3kRJYYun9lDcRMM7ulQg",MC Bruna Alves,"brega funk,funk carioca",41,105696,5
"7LCgsRll55YeMXV0LGYYCm",Jorkan,panamanian pop,41,105508,5
"2A0VfJYVYzMd2EzexuHvjY",Black Spygo,"musica angolana,trap angolano",41,105244,5
"1e5OohAPdgqCeMq3eegvqp",Zacardi Cortez,"gospel,gospel r&b",41,105161,5
"77YbJ4a9IlKX18ck6qoot1",Meg & Dia,"candy pop,pixie",41,104230,5
"1xSxx6qkrEac8Ek7puk6FI",Stresi,albanian hip hop,41,104118,5
"52QQ2BADyRwXsS8uqLu2Hl",T-Killa,"mexican hip hop,rap underground mexicano",41,102867,5
"7aUSp5cOZlwEtd5zPC795k",Haywyre,"canadian electronic,complextro,future bass,vapor twitch",41,101267,5
"4wMfqR1EZagrSlYndItxGQ",Field Medic,small room,41,99721,5
"2wRZGo2e20INyHf8wtVPVn",DNASTY,trap brasileiro,41,93538,5
"1XwQSgy1ZYGHw8ZryGbT2S",Kaotiko,"euskal rock,punk urbano,spanish punk",41,93273,5
"4egd57eyEccqfOkHxoQqAj",Justin Park,"bedroom r&b,chill r&b",41,93049,5
"2gR0iQTVBPHDKiNn1Kq8HI",Ebo Taylor,"afro-funk,afrobeat,afropop,classic afrobeat,old school highlife",41,92301,5
"4W991QdgKWX4TO864ypInA",Eats Everything,"deep disco house,house,raw techno",41,88163,5
"4lpA7MWpQpY7hKkwfLxw2Q",Lindsay Ell,"alberta country,canadian contemporary country,canadian country,contemporary country,country pop",41,87969,5
"7ncQ3AmAxYqTv2vY46YclW",Doctor Prats,"mestissatge,musica catalana,rock catala",41,86316,5
"1SFz3S9eSUTc49ysstadiO",Boo Seeka,"aussietronica,australian indie",41,79551,5
"6HxyqkGDMKQmzp9OsI9e0Q",Dayanara,ecuadorian pop,41,79251,5
"3k0HFz1mMtmsaWYsX75MiW",Daniel Bélanger,"auteur-compositeur-interprete quebecois,indie quebecois",41,78881,5
"7mlwqVTcj8bEk17NVEXfTK",Kaen,"polish hip hop,rap uliczny",41,77844,5
"3WngJ3HES1rfV16pNV4rQ4",Pupajim,"french dub,french reggae",41,77611,5
"6tUBc12V14eu8JRyN7PL9X",Carlos Macías,trova mexicana,41,77086,5
"5cPNMq5lKAoAKyv5kdpz9s",Frequencerz,"classic hardstyle,euphoric hardstyle,rawstyle",41,76879,5
"1Uk4IDpF1OIuTzANugS5JC",Bass Modulators,"classic hardstyle,euphoric hardstyle,rawstyle",41,74698,5
"1kv4ncfnnPUUXAlEOS55B4",Armando Palomas,"mexican rock,trova",41,73691,5
"6L3F8cdWcweEu2d1kfggbH",Big Ghuman,punjabi hip hop,41,73344,5
"33saQZHi434TBuDAXbyU2W",Ondara,minneapolis indie,41,71107,5
"69Y1YezofG2Ljgnd7iUbjw",Keyviem,"",41,70588,5
"2x25aNM4XzVKgrmZw5xcrb",Jake Banfield,gen z singer-songwriter,41,69489,5
"3UMc63PbdGvuOzUk0Gd1Fg",Marbelle,"colombian pop,musica popular colombiana",41,69259,5
"4tGJvDWhLFxzKRi94gc4a4",ValsBezig,dutch rap pop,41,68814,5
"70HOdlw2Ud3B4A7W4CI1V6",Thiago Pantaleão,pop lgbtq+ brasileira,41,67173,5
"721T2PETMLaAkijbYu05VD",Junge Junge,tropical house,41,66264,5
"04byNS8WxNRTr1Fy2oQPrq",Criss & Ronny,vallenato moderno,41,64958,5
"2frFGmni9tkRgXYdXmzQvR",Shin Yong Jae,"korean ost,korean pop",41,63122,5
"1XQ6We9YHmRoIoD9rE9KBX",Lee Eye,"colombian hip hop,rap underground colombiano",41,63077,5
"4NMbgO5NL6aXzSmQzAAYPP",Leon Machère,"german pop,german viral rap",41,60813,5
"3LvDuQ0lHuIaNzW3Sv3NVO",Blaumut,"indie catala,rock catala",41,60310,5
"6kkQkBRrPcQGUN8g2grxwb",Varry Brava,"murcia indie,spanish indie pop",41,56044,5
"1r8t9QJtZZL9OsSCG2qij9",Preetinder,"",41,55703,5
"3i0VvjFfLzfX8TgDhgNWfe",Jonathan Johansson,"swedish electropop,swedish indie pop,swedish pop",41,55236,5
"0J3qMXOTkJBJ2dxIXjyTns",Feroz Khan,classic punjabi pop,41,54657,5
"3mVWRyXgs9GEWLsgknbh9s",Chico Chico,nova mpb,41,54172,5
"5mVWu2Ofpm2mlEpuMm3b4Q",KUURO,game mood,41,54009,5
"1oiZoULxUJDYGOKMgVefP4",Morandi,"europop,romanian pop",41,52989,5
"1jIeEiC6KkryFux23ekWmQ",Ale Zéguer,mexican pop,41,51856,5
"59ELR8A5JHmUK402NRjbOE",Keyvin Ce,champeta,41,51118,5
"3fcsflK8xu26XH4OYTcm5T",Kiri Te Kanawa,"classical soprano,opera",41,50647,5
"3FffC7t4yWwOUr0S5fFbkW",Danny Worsnop,"",41,50417,5
"67TDVqPf5B8RQzCg2yZpBk",Lionware,"rap espanol,urbano espanol",41,49244,5
"7aLBaAtUjEwZSUIr3S2BtR",Mik L,"reunion pop,zouk riddim",41,45360,5
"5kLUQ7J1U7CqxjW0hu8rr3",DJ BRUNO PRADO,"funk mtg,funk viral",41,44335,5
"0lF1vCOKBjs21HtxkGmWIm",Clay and Friends,"hip hop quebecois,indie quebecois,montreal indie",41,42903,5
"0lIIsJafIVVi3ruN2vFzpS",Moglii,vapor soul,41,42789,5
"7BLGrzqCy8NElaGewQS6K5",El Sebas de la Calle,"pop flamenco,rumba",41,42484,5
"3qLpAs6VLppZrKlI0CXK6k",Kayna Samet,"old school rap francais,r&b francais",41,41971,5
"59PFMyNd41PhFTlrSQjyZ1",Gips,"",41,41954,5
"1dWCpNKvuNDv2rE4gCVNwj",Endymion,"classic hardstyle,hardcore techno,rawstyle",41,41852,5
"7adgheUEf2iOUaJaz0o1YI",Miyo,polish hip hop,41,41612,5
"5NKQMEArcrzIPct2RXdS7A",Tarna,punjabi hip hop,41,41441,5
"4iGsihTcyZ80RQFZhC8bf8",The Funeral Portrait,"",41,41093,5
"3c4mJY5ixVvzRBdYvBtxci",D'yani,dancehall,41,40358,5
"18kNcg1LyApWH3qkXk1CCd",El Perla,urbano espanol,41,39961,5
"3FduEXHFSq8Hboekc8JMUR",Rayi Putra,indonesian hip hop,41,39905,5
"0VEzhZrWBCaoufAiZkjX3G",Marbert Rocel,leipzig indie,41,39229,5
"5m984rwcMVTObo3jCSzDCf",Caitlynne Curtis,"",41,38512,5
"3Z3OTfxYdBnJKMXFbRjmU2",Vivir Quintana,nuevo folklore mexicano,41,38360,5
"6yd6lB5T20BZjUVkSlwojA",Bracket,"azontobeats,nigerian hip hop,nigerian pop",41,37086,5
"5pL8Q5xbDLEDE6JvYMXX9u",Nu:Logic,"drum and bass,liquid funk,uk dnb",41,36861,5
"2jHRNCV3XlGTMJJaBaB3sP",Pop Goes Ambient,"",41,36470,5
"79NHJFzd1chgx30ZOavJaC",Borja Rubio,"flamenco urbano,pop flamenco",41,35466,5
"2w0J6UmL0Unhj5yqE7rlfp",Gobi Desert Collective,"",41,34390,5
"0hiID7lYjHkCqeTRQFhU5D",Expulze,tekk,41,34190,5
"1JKDQ9CDwfLKUrhO6KYaki",Gouryella,"dutch trance,trance,uplifting trance",41,33792,5
"0SjnenkLIpqRE9SUzogeOp",NOËP,"estonian electronic,estonian pop",41,33364,5
"2rp9zfs7yPrwCGVl4CjWAl",Otis Kane,indie r&b,41,32924,5
"039HWymb5EJiSHhtlJctsi",Say Yes Dog,"german indie,german indie pop,luxembourgian indie,neo-synthpop",41,32241,5
"0nwid3SFCGyXxnllTHzHPd",Nicolas Haelg,"deep tropical house,swiss pop",41,31886,5
"6QiUH0jJVJUdnte0jX1Wzj",MC Roger,funk carioca,41,31723,5
"7us9kFadl2fztbHSvlNk6M",Ryos,"big room,sky room",41,31464,5
"7G7KvDCLdVG0Ok511Iqc9U",Disco Fries,"pop edm,progressive electro house",41,31026,5
"74LXFsgo40nbOJaO74QTAm",Lu Decker,"",41,30534,5
"0tgLHeM4k7TQzwJ0H8EaXm",JP el Chamaco,reparto,41,30474,5
"7kKoRxgfmSO6FeY8iuUO3O",HRISHI,malayalam hip hop,41,29895,5
"2ZpwFriFFPaGFC4qYQQJ1i",System F,"bouncy house,dutch trance,trance,uplifting trance",41,28582,5
"6EYEbuEhF2WMVU47iUJNBS",Gio,"dutch hip hop,dutch rap pop",41,28351,5
"5lHeHJPYUJdDBXIApseBwO",Zany,"classic hardstyle,euphoric hardstyle,rawstyle",41,28334,5
"1RMmK2dEtVEbhSV7qvSXJ1",Kalpana Patowary,"bhojpuri pop,indian folk",41,27321,5
"5ux7zNd22iNHOAUypzsSLi",Josh Breaks,"",41,27170,5
"5WMoWNq8DuL9pob4qu7mau",Cocco Lexa,urbano espanol,41,26939,5
"1Et88d1NW2V2JKWiozvFES",Raggio,boom bap espanol,41,26586,5
"5932gYdqLCu1ftKVXf1PO4",NASAYA,stutter house,41,26007,5
"55eAaYyOFrkFXdUuum2gbj",Any Gabrielly,"",41,25871,5
"785G4rs8cdeU7kKM2XgoI3",Anweshaa,"",41,25840,5
"3ib0ROvqntFv8PPQ2CIlso",Kaiak,acoustic chill,41,25184,5
"5REF3rMSUd6bSRwgV09dzQ",Dj Laz,"bass music,miami bass,miami hip hop",41,25125,5
"7unGZ3Xv59pTPK7eMq7JqY","917 Rackz",brooklyn drill,41,25068,5
"3HdW1zs4IHQSFa3gebmlGY",Arco,"rock andaluz,spanish rock",41,24253,5
"1jRF8rcj4TMuVQR9PWnpFm",Nerso & Verse,bases de freestyle,41,24221,5
"2z8dSH4TMRViQh4QjqrDYv",MC Buzzz,urbano espanol,41,24048,5
"4RkS90Z6Q6eZLmEIYbBtWX",nypel,polish hip hop,41,23474,5
"5BggJAW7Ubyk8FR87MpGvc",Siya Ntuli,"",41,23345,5
"5NT6SamVXGrIp1Z1lE2Eyn",Lil Kvneki,"",41,23142,5
"6vwgJhiHnHr1XR8YIKkFYK",DJ A-Boom,"albanian pop,basshall",41,22614,5
"3vcY5vaGqSQF6UA9N2iC4L",Mees Salomé,"deep techno,melodic house",41,22340,5
"2xE7TMnsr4hxdQW5F3urtq",Rasmus Hagen,swedish singer-songwriter,41,22300,5
"2kwaccOo07oL6joEC5Kc2X",Favored Nations,"",41,22281,5
"6yggfq26wjrOYh9JTaNN1L",Nirvair Khalsa Jatha UK,shabad,41,22111,5
"6dX4na3KWr3yMTLU4l1W7z",Summers Sons,uk alternative hip hop,41,21881,5
"24km46riM1Ch9H1eNDQcuX",Ryan Realcria,"",41,21670,5
"6sjsQahFYXgmOmocbuHou3",Jessica Jarrell,"",41,21419,5
"3BHsFg7FtIpq3EB54et7H3",JamWayne,"",41,21006,5
"1p2r4UTpZX8aIWktEuvpax",José El Francés,"pop flamenco,rumba",41,20591,5
"753kMQPUSpCNEXk4YcEUy6",Oveja Cosmica,rap cristiano,41,20355,5
"0hzZTaZ59eR5lESXHRVgkc",Rezident,"german house,melodic house",41,20309,5
"1uN3byO6WUB2dSDg6XpsEw",Gaëlle,"",41,20259,5
"770rU18or2uAGT21xyvpzp",Chipz,bubblegum dance,41,20044,5
"0GGDntDaQgJVknzJlXD1Nd",Braão,"speed plug brasileiro,speed up brasileiro",41,19656,5
"1Qj4wPnd5DKW7TXALK7Xfj",Jethro Heston,deep groove house,41,19557,5
"3P3HEwD70uW4S1Gs5fhO9L",SANTU,colombian pop,41,19043,5
"4yuZxu7joQOFtplpMAsxlf",zeyne,palestinian alternative,41,18976,5
"3HKD4MjCgkSrWjhebSa1Np",Ay Huncho,aussie drill,41,18645,5
"767iqRy8U8T4rAdDscZt57",Katha Rosa,german pop,41,18567,5
"2WLOBjz9WOZrJcbS2w93zt",DJ Mykael V,"christian hip hop,christian trap",41,18471,5
"1JxGsfhLNmFYxZXvrtJ3VP",Kingery,"",41,18072,5
"18uDt2CmzLwhbVUORHE6x4",Nate Kenyon,"country pop,redneck",41,17963,5
"5xaXYXef87CBDufNh0kHnK",Ciro Quiñonez,musica popular colombiana,41,17888,5
"3hPPNy5OBzCU1icQO7Nrok","99 Percent","",41,17355,5
"1mstPPE7LtpbNpOYihsCzj",Jessy,belgian dance,41,16208,5
"0hKUUP3J5Dc69cQur3U2nV",Selmon,"german alternative rap,german hip hop",41,16036,5
"2n0sjgdrfHYJT6B39cdvWW",Thaehan,lo-fi beats,41,15371,5
"2VzzhmEHXT4nGim8nBw4ij",OCULA,melodic house,41,14903,5
"5utjRtQc65CvfyqVPw0asK",Danike,detroit trap brasileiro,41,14876,5
"35j3Bv3gRKUHbiFSxVjjIf",Stig Brenner,"norwegian pop,norwegian pop rap",41,13896,5
"10puYSSj5YS2rMO7euRJ85",Slkrack,drill francais,41,13665,5
"4au9pcYGXtv2fPYbMa6wg5",Masked Man,"chillhop,lo-fi beats",41,13660,5
"1n3vQMwMRpRdCo5zq8huw0",Bri Tolani,"",41,13145,5
"6aAXv7UhOHDhgDB7fnhhOQ",outsiderX,"",41,12209,5
"2TZJIIHDLfgdMLFejURyKf",De Kraaien,nederlandse hardstyle,41,12160,5
"50nVKm0xa3p8KYXXssG2ym",Monma,"chillhop,lo-fi beats",41,11982,5
"6X3QhlzJhLlevlW8QsxC73",Neo BXD,"",41,11926,5
"1yHuIobOmFg6Fjo9OosOip",WoLa,"polish drill,polish underground rap",41,11865,5
"3AqRITBdB7bKbE7aNOVx6g",Koastle,stutter house,41,10920,5
"0RGqYHpCdjYsgMDeDYVSmm",Hans Solo,polish alternative rap,41,10856,5
"1LtnBJnmEj8gmEQothcCVp",K.A.D,charva,41,10841,5
"4bi8SmsdSp5AoD6RFZjyjW",Xillions,pop edm,41,10437,5
"7kXDaUD3imvM6el5qK6tAu",Harley Bird,"gaming edm,la pop",41,10395,5
"3yOWDl4RunYUhE6dWCXhp4",Braxton,melodic house,41,9488,5
"70ANZII0p7JCQ4ArAesCbA",Elina Born,estonian pop,41,9433,5
"6Xu0RsSkyZCkBUXDiRvyMT",Mickey Then,bachata,41,9326,5
"56CfSlwdtBBEfzMuIDMhUc",Groundworks,uk drill,41,9238,5
"3l4qjCL1496zAgprejycLi",Ezequiel Llanos,"",41,9121,5
"75MGRS4iY2kusB2g0i43Bq",DJ Bertolossi,"funk 150 bpm,funk rj",41,8518,5
"04pH6pkJugHJ7g3DTCQBVM",GALE,puerto rican pop,41,8491,5
"5baC8UIJpELH6bYjbeABJ3",Bandura,polish hip hop,41,7978,5
"04df2ILEj2H1MUilOCAdx6",Chrit Leaf,"",41,7848,5
"49X1BHaXBIqVjMkkV2w1qI",Ericovich,traprun,41,7406,5
"06PAmgIjWsh7qNnmikUYl0",Stard Ova,"",41,7150,5
"1pUWzVmu8ACMnIAu9BsOHm",Strehlow,chillhop,41,6978,5
"50o63K3IrY47g46E8R071Y",Thomas Acda,"dutch cabaret,dutch pop",41,6669,5
"7lyYlIclaVEmE0rlSCwH3h",HOMINID,"",41,6606,5
"4tfGcCoLFmUtfhgB9sREHq",Dan Fable,"",41,6603,5
"5hJWXTzt9uhtXkojAnLQjI",DJ FUMO DO SAO PEDRO,funk mtg,41,6458,5
"6yTeWbdwQqIVfU1jGk2aeH",Le Boeuf,"danish electronic,danish pop",41,6428,5
"1HZwfs7CQVWDE5FcDqBgb2",Willito,"",41,6078,5
"3lpVtJYZ57FvUVDzECu4UY",Silverberg,bossbeat,41,5998,5
"6mIfJvCK5jtTmX2ftY3lnw",Ibepds,"",41,5879,5
"7GUhTBqD7CAbbIjjBd0SdN",London Philharmonic Choir,british choir,41,5727,5
"7HKB2dr6EceAJM8xRlXYlK",Diana Miro,"",41,4679,5
"7oOfZSYouCcyk13dNrOpiX",Alex Parker,romanian pop,41,4585,5
"5CNueVdkXCAEod4Zf1dU2D",Ilona Mitrecey,french pop,41,4473,5
"5QcmkDotvADr6cAYDdlRZQ",Ricky Khan,"",41,4455,5
"0wqRH0NmahVaDoeCXRlEuP",PTM,"",41,4430,5
"29yyPuky7khfsycbqK19uE",Victor Perry,indie electropop,41,4345,5
"4T0QPJFV83O1j9w8y5apQX",Trace,tech house,41,4243,5
"5zvgzd56jcRvu40O5mdyGB",Mandark,"",41,4058,5
"3ArbrVTsYfUVK7hNaXl6z1",Ileana Cotrubas,"classical soprano,opera",41,3754,5
"7danUgCj0tFZ50lO4tsz1n",DJ DUH 011,"",41,3732,5
"79gBfLMlUJNdcXv1nc33oK",Sergei Babayan,caucasian classical piano,41,3602,5
"7LnCLRzUnLRTFOe4NjAkGX",La Greña,dembow dominicano,41,3572,5
"5Mvx3dMV17trz9HTdF2AkQ",PhiloSofie,"",41,3409,5
"33l3ylTVUcPmVQazgfhU92",Fito la R,"",41,3395,5
"2Atu34xAie4Mum2NN3o4rG",DJ MK DA DZ7,"",41,3235,5
"6qfJBqhy4o6zpyuONoegri",LexBlaze,"",41,3122,5
"12PufqR6w54uHrEiOkJnzU",HeɅven,"chill house,saxophone house,tropical house",41,3049,5
"4ZITuhWAaVoUTge2JwIton",Rudy Raw,"lo-fi jazzhop,lo-fi study",41,3027,5
"0WIMfLnFgEZkwlzCaemJkS",Nitin Randhawa,"",41,2887,5
"2WBxsfNZRSQriRDgDgWkTO",Angourie Rice,"",41,2825,5
"7xlYnInKi4qbUURqPRabJg",Polux,"chill house,tropical house",41,2689,5
"31QiBU59hNzPdCfPpRXykC",AREN,"",41,2606,5
"4w05pGVFXfflJIWr4oCSR2",Kverz,"",41,2470,5
"2H9KJQRXAckfEI0uwJEm0M",A.M Turaz,"",41,2441,5
"2879HZwIGp09pCeg5CGuna",Mc L3,funk viral,41,2309,5
"249X7nXjC7z2dC9y6jFOli",Mila Josef,"",41,2305,5
"5IzC2Rskm7pJIWkElHNehh",BigJow,pop rap brasileiro,41,2163,5
"6ASGA8HXm5wcYHk0dBteDv",Rodridi,rap uruguayo,41,2110,5
"1rX0UQ4xdtxlSP2MlP7wQb",Slenderino,"",41,2109,5
"6BhuVLszd4KFPknoq0TIHD",BEYGE,"",41,2084,5
"36Wo4JMbqaHm0wzCuDxBuD",Joel Coopa,"",41,2075,5
"3E1WT25XSYZkSdw2FLEaCB",Vogel,"",41,1948,5
"3x8BX06j1f2CuEgihUvoNM",Dj Laranjinha,funk mtg,41,1731,5
"59NRr3XbowClIMNw0w90pC",Dj Terrorista,"",41,1715,5
"0z0lcAGtZwp9PUrqUCArLu",Amelia Magdalena,"",41,1695,5
"4OUtexcYUWaY6Sf4W1gGDK",Idyl,"",41,1571,5
"1VpBywbGRTON81xOXCreOu",Pedro Senna,"",41,1512,5
"1a35bs8Zs05TNQ1tnfeHFV",Michelle Ray,"",41,1491,5
"7h7LjA71LfeSKizl1Vrevu",Nuke,trap triste,41,1469,5
"3l22ah9mu4QDWC32wRBN9j",Xblaze,"",41,1433,5
"3z14e8xJmNmNIMeYNDcV0y",Jay Nex,"",41,1371,5
"2q9R3CKeCxfAjFHz8aKodq",Janethan,"",41,1349,5
"0Ic8NW2XnSVcTwkrM6eLyw",Leyla Diamondi,"",41,1346,5
"67JGZrW4LItDGaceFnro97",Manuel Delgado,"",41,1341,5
"0eGQLgDJaGfvvKv7spAgqX",MARE,"",41,1290,5
"2gbXRkygfEuz0WIjtN2vpR",Alimish,"",41,1285,5
"2A1RD6jdOBjFp3Mq3rnBj0",Humla,"",41,1279,5
"7JOPAChLMSwpi4LSZBw000",Lil Pani,"",41,1239,5
"16RrFZwuMzmgcFIs3oXDwu",DJ PERTUBADO,"",41,1229,5
"3nRMDZRkUvf32LMdY5mJoE",Dżinold,"",41,1186,5
"7oaoEBdRqHXfoiGYa55Atp",Students,"",41,1156,5
"7KNW6OwcA260MsaEtnvhxV",Beth Fowler,movie tunes,41,1097,5
"0w5arbommuYnUMeXetmv17",Smash SA,"",41,1058,5
"64TmPY6gR7164wIueE4vo0",Os Cretinos,"funk carioca,funk ostentacao",40,1266218,5
"4tma2wxDchrifG8Pflic4Q",Aadesh Shrivastava,"classic bollywood,filmi,modern bollywood",40,345914,5
"44oMI9xI4kcCub3qbpYPdb",Emraan Hashmi,"",40,336503,5
"5Z1MqXZgG3ooTyK3oqQVpw",Abrar Ul Haq,"bhangra,classic pakistani pop,pakistani pop,sufi",40,328380,5
"3WVgChZY3rEyeHd3aljzNl",John P. Kee,gospel,40,263019,5
"7suHsCqUEifucqVyWaljgC",Prabh Deep,"desi hip hop,desi trap,indian electronic,indian indie",40,256555,5
"1PAFc1G2WeoQ4DeGKETVdi",Diib,rap maroc,40,242303,5
"3CR7n4hexD7pE3BRnLEDUJ",Ringo Madlingozi,"afro soul,south african jazz,south african pop,xhosa",40,237621,5
"3E3qsTzCvTX13A1Zrw7Wnf",Miriam Rodríguez,latin talent show,40,208925,5
"4IdI1p8OrVpot6dbdCl3wv",Moral Distraida,"chilean indie,chilean rock,cumbia chilena,pop chileno",40,180623,5
"5Xi3NfsVBIEbaWVUfBTy39",Govana,"dancehall,jamaican dancehall,traphall",40,162508,5
"34QbYbTlUCLkZsQ8QmacV9",DJ Okawari,ambeat,40,161281,5
"5dacK0fiMwLoV93yBdUrZK",Sifax,"french hip hop,pop urbaine,rap francais",40,159432,5
"39YL6FS5gUvd8DCTV9FfSP",Jerau,colombian pop,40,151060,5
"4GX9CqwqWtb76wuXwbXR6b",Doc Gynéco,"french hip hop,musique guadeloupe,old school rap francais,rap conscient",40,149969,5
"1ReHC2jB2DGoPbMYhzuFuO",Yonder Mountain String Band,"banjo,jam band,jamgrass,progressive bluegrass,string band",40,148466,5
"1YjFEw5PirL57vHDoCMkhw",Anys,"rap maroc,trap maroc",40,146055,5
"6akDfyocmsREgR5eUXZt3I",Bely Basarte,"latin viral pop,spanish rock",40,140842,5
"3fo4UvMNzZUCFS90Roh5iK",Eptos Uno,"mexican hip hop,rap conciencia,rap underground mexicano",40,138561,5
"5g4R0JHd19CuLa3PSiYMWX",Arnab Chakraborty,"",40,136789,5
"73LjFn4z6WTV7MevyPxrRc",Idir,kabyle,40,134905,5
"1fhSwtJ9X5HrqaK9vfCV2M",Srushti Tawade,"",40,133591,5
"5IxfhXIHjAOAqibxl90NZO",Monty Python,"british comedy,comic",40,131390,5
"1qOPo6b0U3t7BpyO8Ti1MF",NIve,korean r&b,40,130678,5
"3NBmfDV6Yh3hjuQUBVvYgO",Better Oblivion Community Center,"indie pop,indie rock",40,128229,5
"3JlDzWcj1jl5fVSJ7YyHgK",Boyzinho o Rei da Bregadeira,"arrochadeira,tecnobrega",40,127240,5
"1PVE74Pf9ejCjOzdxlsHC6",La Habitación Roja,"indie valenciana,spanish indie pop,spanish modern rock",40,121527,5
"0YAmYesPdjvMPgnLKcDHR3",Skazi,psychedelic trance,40,117148,5
"7wBFjZMHsC6nfV0HOSd6uI",The Modern Jazz Quartet,"bebop,contemporary post-bop,cool jazz,hard bop,jazz,jazz quartet",40,115848,5
"24jJXZRz3aGvjVvZ4OoerD",Monday Kiz,korean pop,40,114622,5
"6hfNZcbKvjpOnhhkFVKyt7",Mahmundi,"afrofuturismo brasileiro,nova mpb,nova musica carioca,pop lgbtq+ brasileira,pop nacional",40,107761,5
"6ilIhmo2Ijzq3BnKuxf2KQ",Shaneil Muir,"dancehall,dancehall queen",40,107296,5
"2h2nL9Hk4GQNcFm7fYV5ck",Fokus,"polish hip hop,polish old school hip hop",40,102694,5
